Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2022-01-02 00:00:00.000000 ,179.06,179.53,174.31,176.35,620087.38,2022-01-02 23:59:59.999000 ,109509310.7134,176256,313106.42,55294227.8368,0
2022-01-03 00:00:00.000000 ,176.34,176.49,166.59,170.15,1031316.43,2022-01-03 23:59:59.999000 ,177240351.9702,250131,537423.71,92331450.1178,0
2022-01-04 00:00:00.000000 ,170.14,173.93,166.47,167.72,1041332.63,2022-01-04 23:59:59.999000 ,176538222.7298,264666,507127.47,86029904.4601,0
2022-01-05 00:00:00.000000 ,167.74,171.32,144.92,154.52,1659848.17,2022-01-05 23:59:59.999000 ,266979906.6384,460130,775826.33,125014421.9546,0
2022-01-06 00:00:00.000000 ,154.48,154.8,145.98,150.26,1575071.3,2022-01-06 23:59:59.999000 ,236312050.3837,400706,783017.39,117506026.0991,0
2022-01-07 00:00:00.000000 ,150.28,150.72,133.08,136.45,2719397.3,2022-01-07 23:59:59.999000 ,380212392.3515,624203,1356742.09,189682437.9784,0
2022-01-08 00:00:00.000000 ,136.43,148.11,133.0,142.14,2695415.51,2022-01-08 23:59:59.999000 ,380841698.6352,596637,1333341.19,188360420.1605,0
2022-01-09 00:00:00.000000 ,142.1,145.71,137.83,140.82,1435153.15,2022-01-09 23:59:59.999000 ,203808588.2502,314235,708108.49,100610867.7993,0
2022-01-10 00:00:00.000000 ,140.82,143.86,130.0,135.86,1894512.51,2022-01-10 23:59:59.999000 ,257484771.7658,419461,941801.48,127988772.7465,0
2022-01-11 00:00:00.000000 ,135.84,143.5,133.58,140.2,1328579.57,2022-01-11 23:59:59.999000 ,184178762.8854,294874,655238.34,90779635.5015,0
2022-01-12 00:00:00.000000 ,140.19,153.39,138.22,151.51,1946788.76,2022-01-12 23:59:59.999000 ,284704608.1415,453450,1014395.7,148380253.9105,0
2022-01-13 00:00:00.000000 ,151.5,157.8,145.41,146.14,1984121.59,2022-01-13 23:59:59.999000 ,300358586.1974,471549,1004170.43,151995901.2656,0
2022-01-14 00:00:00.000000 ,146.13,150.56,141.84,146.17,1428145.3,2022-01-14 23:59:59.999000 ,209190212.3234,339770,702561.97,102878722.2901,0
2022-01-15 00:00:00.000000 ,146.18,149.49,143.9,147.64,865014.75,2022-01-15 23:59:59.999000 ,126821898.9623,205770,422395.84,61920893.6036,0
2022-01-16 00:00:00.000000 ,147.61,151.96,146.09,147.98,964270.14,2022-01-16 23:59:59.999000 ,143408413.9133,236998,475923.2,70802594.7926,0
2022-01-17 00:00:00.000000 ,147.98,148.29,137.02,139.8,1297654.14,2022-01-17 23:59:59.999000 ,184551841.5054,283258,619994.54,88125965.5198,0
2022-01-18 00:00:00.000000 ,139.81,142.77,134.39,141.22,1254337.17,2022-01-18 23:59:59.999000 ,173470525.6841,264708,612173.99,84700670.1825,0
2022-01-19 00:00:00.000000 ,141.32,142.7,132.77,135.25,1175171.39,2022-01-19 23:59:59.999000 ,160857229.2032,264765,579951.57,79386769.6174,0
2022-01-20 00:00:00.000000 ,135.23,143.83,126.01,127.54,1464593.98,2022-01-20 23:59:59.999000 ,200702305.013,345417,731310.23,100360744.2544,0
2022-01-21 00:00:00.000000 ,127.54,128.73,106.11,112.27,4523020.69,2022-01-21 23:59:59.999000 ,544063534.4105,939567,2184275.76,262870033.2335,0
2022-01-22 00:00:00.000000 ,112.24,114.89,87.73,94.54,6455608.98,2022-01-22 23:59:59.999000 ,635108263.4286,1002353,3143606.01,308952787.2915,0
2022-01-23 00:00:00.000000 ,94.57,104.82,93.25,99.78,3561751.04,2022-01-23 23:59:59.999000 ,351997642.8836,592647,1815827.0,179513410.6114,0
2022-01-24 00:00:00.000000 ,99.74,99.83,80.83,91.93,6990036.71,2022-01-24 23:59:59.999000 ,615205074.608,1012868,3409943.38,299702337.3551,0
2022-01-25 00:00:00.000000 ,91.94,99.95,87.41,94.67,3482711.32,2022-01-25 23:59:59.999000 ,324014683.736,566575,1745302.72,162439606.6728,0
2022-01-26 00:00:00.000000 ,94.65,104.43,89.19,92.12,4501340.69,2022-01-26 23:59:59.999000 ,434996978.6907,713943,2255753.0,217969271.5669,0
2022-01-27 00:00:00.000000 ,92.11,94.6,85.71,89.51,3530017.76,2022-01-27 23:59:59.999000 ,317470432.0929,538274,1835683.58,165086278.1446,0
2022-01-28 00:00:00.000000 ,89.51,93.55,87.21,91.34,2647317.17,2022-01-28 23:59:59.999000 ,240233251.6856,388770,1362062.51,123682706.7554,0
2022-01-29 00:00:00.000000 ,91.35,98.93,90.5,96.13,2050891.76,2022-01-29 23:59:59.999000 ,194994553.8294,331238,1077225.35,102415973.0633,0
2022-01-30 00:00:00.000000 ,96.15,97.6,91.38,93.29,1258037.51,2022-01-30 23:59:59.999000 ,118979094.2397,221424,617532.34,58405719.6844,0
2022-01-31 00:00:00.000000 ,93.26,101.4,89.18,99.49,2414101.55,2022-01-31 23:59:59.999000 ,229303857.837,373958,1257071.83,119365613.7857,0
2022-02-01 00:00:00.000000 ,99.5,113.66,99.02,110.02,4190507.65,2022-02-01 23:59:59.999000 ,451677238.5892,732735,2181320.44,235027830.3006,0
2022-02-02 00:00:00.000000 ,109.99,112.35,96.99,101.88,4863358.1,2022-02-02 23:59:59.999000 ,514972931.5411,757019,2472488.32,261826718.2503,0
2022-02-03 00:00:00.000000 ,101.91,103.13,94.0,101.77,3886563.56,2022-02-03 23:59:59.999000 ,380416658.2175,597409,2008174.48,196631906.8434,0
2022-02-04 00:00:00.000000 ,101.83,112.81,100.28,112.62,4186388.28,2022-02-04 23:59:59.999000 ,446505812.5773,668682,2157936.43,230203845.832,0
2022-02-05 00:00:00.000000 ,112.63,118.6,110.22,113.75,2649019.14,2022-02-05 23:59:59.999000 ,302738096.0985,507784,1335840.5,152742158.9009,0
2022-02-06 00:00:00.000000 ,113.74,116.06,111.09,115.28,1561795.12,2022-02-06 23:59:59.999000 ,177818919.2675,299806,789970.5,89972768.0186,0
2022-02-07 00:00:00.000000 ,115.26,121.93,112.69,117.55,2730695.8,2022-02-07 23:59:59.999000 ,323264554.6453,547477,1407980.1,166687995.1665,0
2022-02-08 00:00:00.000000 ,117.57,120.36,109.66,113.45,2811497.5,2022-02-08 23:59:59.999000 ,321854907.0326,525305,1374047.33,157341837.5028,0
2022-02-09 00:00:00.000000 ,113.44,117.08,109.4,113.93,2114411.38,2022-02-09 23:59:59.999000 ,240051448.3335,366554,1062788.31,120689587.7392,0
2022-02-10 00:00:00.000000 ,113.96,115.38,105.68,106.17,2781581.77,2022-02-10 23:59:59.999000 ,308218719.2783,502177,1374188.86,152383952.065,0
2022-02-11 00:00:00.000000 ,106.18,108.14,95.14,96.53,2537227.68,2022-02-11 23:59:59.999000 ,261118404.0618,450793,1266683.23,130430706.9168,0
2022-02-12 00:00:00.000000 ,96.53,99.79,92.8,95.96,1803930.67,2022-02-12 23:59:59.999000 ,173107556.4531,316001,904645.51,86851077.7579,0
2022-02-13 00:00:00.000000 ,95.98,97.36,91.35,92.85,1216083.38,2022-02-13 23:59:59.999000 ,115326539.3591,209303,631473.42,59929161.7421,0
2022-02-14 00:00:00.000000 ,92.85,97.99,90.72,96.37,1792721.3,2022-02-14 23:59:59.999000 ,169748618.5019,307476,917531.49,86918621.9431,0
2022-02-15 00:00:00.000000 ,96.39,105.77,96.38,105.52,2362223.45,2022-02-15 23:59:59.999000 ,240632353.7154,372791,1215093.32,123809188.4814,0
2022-02-16 00:00:00.000000 ,105.52,105.6,98.27,101.86,2123159.11,2022-02-16 23:59:59.999000 ,215708905.3656,326351,1074793.49,109218196.3038,0
2022-02-17 00:00:00.000000 ,101.85,102.82,92.33,93.52,2001081.3,2022-02-17 23:59:59.999000 ,194565671.9256,307937,965733.26,93944705.8172,0
2022-02-18 00:00:00.000000 ,93.55,96.37,89.31,89.86,2010076.65,2022-02-18 23:59:59.999000 ,186100175.1081,299519,969097.49,89702125.8502,0
2022-02-19 00:00:00.000000 ,89.86,92.75,88.6,91.27,1285578.14,2022-02-19 23:59:59.999000 ,116505357.5701,205722,635054.2,57583342.8636,0
2022-02-20 00:00:00.000000 ,91.27,94.5,85.56,90.72,2559473.54,2022-02-20 23:59:59.999000 ,229568085.4621,403374,1258935.71,113062278.7783,0
2022-02-21 00:00:00.000000 ,90.7,96.14,82.62,82.96,4063082.8,2022-02-21 23:59:59.999000 ,365437826.7867,573189,2026196.08,182268037.278,0
2022-02-22 00:00:00.000000 ,82.95,87.56,81.06,86.38,2835554.36,2022-02-22 23:59:59.999000 ,238850054.3276,361422,1449002.18,122094300.6183,0
2022-02-23 00:00:00.000000 ,86.39,93.4,84.38,84.59,3193694.1,2022-02-23 23:59:59.999000 ,284825279.1137,446087,1581179.05,141085328.7901,0
2022-02-24 00:00:00.000000 ,84.58,93.9,75.35,89.36,7497540.08,2022-02-24 23:59:59.999000 ,625458651.9577,1032742,3780420.76,316003413.5444,0
2022-02-25 00:00:00.000000 ,89.35,95.0,86.86,92.71,3691896.58,2022-02-25 23:59:59.999000 ,332795301.0672,532273,1857528.5,167507861.0706,0
2022-02-26 00:00:00.000000 ,92.73,95.49,89.23,90.23,2279602.17,2022-02-26 23:59:59.999000 ,209017446.4943,347752,1113558.58,102126486.5063,0
2022-02-27 00:00:00.000000 ,90.25,92.19,84.08,85.63,2593533.97,2022-02-27 23:59:59.999000 ,228781062.1315,396197,1257121.49,110943166.7723,0
2022-02-28 00:00:00.000000 ,85.61,103.0,84.17,99.68,4212075.57,2022-02-28 23:59:59.999000 ,392961670.0973,666863,2137538.42,199549660.3266,0
2022-03-01 00:00:00.000000 ,99.67,102.03,94.21,98.66,3665336.76,2022-03-01 23:59:59.999000 ,359368373.9761,572030,1837769.13,180263667.6186,0
2022-03-02 00:00:00.000000 ,98.65,106.43,96.76,100.68,4306326.64,2022-03-02 23:59:59.999000 ,441097205.6531,689840,2185961.51,224014825.8598,0
2022-03-03 00:00:00.000000 ,100.69,101.7,94.0,95.62,2595560.67,2022-03-03 23:59:59.999000 ,253940370.881,374852,1325251.55,129711142.3493,0
2022-03-04 00:00:00.000000 ,95.63,95.94,87.0,88.32,2854970.19,2022-03-04 23:59:59.999000 ,260751773.1297,364380,1413353.12,129131372.1983,0
2022-03-05 00:00:00.000000 ,88.33,91.22,86.0,89.63,1495553.5,2022-03-05 23:59:59.999000 ,132577728.3357,202202,766442.51,67975724.2272,0
2022-03-06 00:00:00.000000 ,89.61,89.96,84.09,84.57,1828270.57,2022-03-06 23:59:59.999000 ,158938647.3889,212997,919565.61,79961202.2557,0
2022-03-07 00:00:00.000000 ,84.58,86.71,79.92,81.66,3230989.34,2022-03-07 23:59:59.999000 ,268367077.2916,363488,1581807.88,131457031.8629,0
2022-03-08 00:00:00.000000 ,81.65,85.04,81.3,82.32,2604534.79,2022-03-08 23:59:59.999000 ,216640314.7061,268988,1288756.53,107247531.8765,0
2022-03-09 00:00:00.000000 ,82.32,89.92,81.9,88.06,3355218.73,2022-03-09 23:59:59.999000 ,293276442.5009,336022,1656118.93,144779609.5643,0
2022-03-10 00:00:00.000000 ,88.06,88.57,80.63,82.87,2828491.21,2022-03-10 23:59:59.999000 ,235307930.7831,288708,1379156.11,114671021.1684,0
2022-03-11 00:00:00.000000 ,82.86,84.29,80.07,80.67,2528334.85,2022-03-11 23:59:59.999000 ,206921492.6402,232541,1183428.02,96900077.1748,0
2022-03-12 00:00:00.000000 ,80.67,82.75,80.57,81.38,1362268.13,2022-03-12 23:59:59.999000 ,111234273.6544,128794,641797.89,52415337.2535,0
2022-03-13 00:00:00.000000 ,81.4,83.34,77.65,78.73,2009434.97,2022-03-13 23:59:59.999000 ,162105572.6583,198659,912856.48,73590054.9793,0
2022-03-14 00:00:00.000000 ,78.72,82.29,78.0,81.22,2079919.39,2022-03-14 23:59:59.999000 ,167010301.5519,209032,964467.08,77446948.2656,0
2022-03-15 00:00:00.000000 ,81.23,85.99,78.72,82.84,2123603.37,2022-03-15 23:59:59.999000 ,173536935.3186,249623,992773.73,81168252.8572,0
2022-03-16 00:00:00.000000 ,82.84,87.98,81.53,87.77,2638790.33,2022-03-16 23:59:59.999000 ,222116241.7732,313840,1318936.75,111066415.0867,0
2022-03-17 00:00:00.000000 ,87.77,91.0,86.58,87.8,2616451.8,2022-03-17 23:59:59.999000 ,232117458.5886,286766,1229076.55,109055930.2839,0
2022-03-18 00:00:00.000000 ,87.8,92.28,84.41,89.8,2935949.01,2022-03-18 23:59:59.999000 ,257737465.0237,283557,1385763.65,121609225.0639,0
2022-03-19 00:00:00.000000 ,89.81,94.55,89.25,92.31,2058348.96,2022-03-19 23:59:59.999000 ,189155993.9181,262632,1062341.41,97622352.9093,0
2022-03-20 00:00:00.000000 ,92.31,92.55,87.82,88.62,1500458.29,2022-03-20 23:59:59.999000 ,135160820.5356,169914,697997.16,62857380.4215,0
2022-03-21 00:00:00.000000 ,88.62,91.28,86.74,88.59,1985082.57,2022-03-21 23:59:59.999000 ,176751354.7868,203260,1012928.19,90221048.3162,0
2022-03-22 00:00:00.000000 ,88.58,93.98,88.0,90.43,2611345.56,2022-03-22 23:59:59.999000 ,239094582.9373,271852,1304268.17,119404119.9535,0
2022-03-23 00:00:00.000000 ,90.44,96.36,89.19,94.89,2854825.2,2022-03-23 23:59:59.999000 ,265825349.012,297282,1493500.13,139165028.5957,0
2022-03-24 00:00:00.000000 ,94.88,103.7,93.26,102.32,4777008.51,2022-03-24 23:59:59.999000 ,474517921.1292,577470,2501927.04,248453993.2903,0
2022-03-25 00:00:00.000000 ,102.32,104.86,96.95,98.6,3360440.57,2022-03-25 23:59:59.999000 ,341404558.2387,437293,1656758.79,168444166.4866,0
2022-03-26 00:00:00.000000 ,98.6,103.4,97.63,101.73,1906343.44,2022-03-26 23:59:59.999000 ,192503281.4375,259494,967949.31,97722561.219,0
2022-03-27 00:00:00.000000 ,101.73,107.46,98.77,107.04,2351080.64,2022-03-27 23:59:59.999000 ,242015312.5972,345634,1235334.26,127285453.9821,0
2022-03-28 00:00:00.000000 ,107.04,113.87,105.22,105.75,4146023.22,2022-03-28 23:59:59.999000 ,454984710.5219,653182,2087436.28,229173458.1359,0
2022-03-29 00:00:00.000000 ,105.75,115.7,105.49,111.62,3727259.92,2022-03-29 23:59:59.999000 ,416037180.6463,590421,1847845.03,206246798.99,0
2022-03-30 00:00:00.000000 ,111.62,125.26,107.11,120.82,5250424.16,2022-03-30 23:59:59.999000 ,615094936.7057,827629,2742472.31,321357459.9801,0
2022-03-31 00:00:00.000000 ,120.82,129.5,119.95,122.77,5143974.9,2022-03-31 23:59:59.999000 ,640563903.8799,858853,2627728.56,327348923.1376,0
2022-04-01 00:00:00.000000 ,122.79,138.4,117.39,134.52,5505077.63,2022-04-01 23:59:59.999000 ,704191459.0215,995872,2891319.96,370222275.479,0
2022-04-02 00:00:00.000000 ,134.53,143.51,131.47,132.49,4193984.2,2022-04-02 23:59:59.999000 ,575683426.3868,758063,2058206.92,282604887.3326,0
2022-04-03 00:00:00.000000 ,132.48,141.11,130.52,136.9,2964507.05,2022-04-03 23:59:59.999000 ,405018764.7833,540376,1504656.67,205685994.1096,0
2022-04-04 00:00:00.000000 ,136.9,138.29,125.82,132.14,3456901.43,2022-04-04 23:59:59.999000 ,457752604.0445,582791,1707581.22,226157940.1181,0
2022-04-05 00:00:00.000000 ,132.14,136.63,126.07,126.87,2833885.54,2022-04-05 23:59:59.999000 ,374058737.7225,542422,1422223.85,187819028.3813,0
2022-04-06 00:00:00.000000 ,126.88,127.4,112.1,112.95,4266870.2,2022-04-06 23:59:59.999000 ,512273613.6953,740311,2025250.65,243339132.4636,0
2022-04-07 00:00:00.000000 ,112.94,120.0,110.88,118.48,3326346.75,2022-04-07 23:59:59.999000 ,383156868.6751,581932,1697571.62,195657501.6623,0
2022-04-08 00:00:00.000000 ,118.47,122.42,108.1,109.92,3328966.49,2022-04-08 23:59:59.999000 ,387721449.4475,550158,1660636.63,193727254.3235,0
2022-04-09 00:00:00.000000 ,109.92,113.69,108.28,112.96,1376896.77,2022-04-09 23:59:59.999000 ,152114680.8922,246823,701537.3,77520932.5896,0
2022-04-10 00:00:00.000000 ,112.97,116.09,109.71,111.07,1560720.04,2022-04-10 23:59:59.999000 ,175614158.7559,282125,742815.64,83659173.1667,0
2022-04-11 00:00:00.000000 ,111.06,111.94,98.1,99.67,3332133.13,2022-04-11 23:59:59.999000 ,348238454.5094,491379,1606765.25,167966343.0612,0
2022-04-12 00:00:00.000000 ,99.64,109.36,98.31,103.22,3527634.19,2022-04-12 23:59:59.999000 ,366259936.4194,526763,1779367.32,184779552.3283,0
2022-04-13 00:00:00.000000 ,103.21,106.04,100.09,104.94,2204306.4,2022-04-13 23:59:59.999000 ,228562636.8247,352611,1125144.84,116670986.6819,0
2022-04-14 00:00:00.000000 ,104.92,107.72,98.77,100.77,2711073.76,2022-04-14 23:59:59.999000 ,279743555.6211,359790,1348458.15,139153541.9474,0
2022-04-15 00:00:00.000000 ,100.77,102.91,99.55,101.31,1384490.37,2022-04-15 23:59:59.999000 ,140391145.6665,216894,727000.64,73734270.96,0
2022-04-16 00:00:00.000000 ,101.38,103.5,100.71,102.06,1006216.36,2022-04-16 23:59:59.999000 ,102584953.5336,135628,558878.01,56993476.2314,0
2022-04-17 00:00:00.000000 ,102.06,105.44,99.62,100.15,1509800.04,2022-04-17 23:59:59.999000 ,155271562.7464,236697,772241.9,79460031.6664,0
2022-04-18 00:00:00.000000 ,100.15,102.65,94.62,102.33,2751434.83,2022-04-18 23:59:59.999000 ,271730806.7518,416771,1370507.25,135461983.4726,0
2022-04-19 00:00:00.000000 ,102.37,109.0,101.02,108.51,2675360.43,2022-04-19 23:59:59.999000 ,280654686.0573,372804,1410872.15,148134214.4888,0
2022-04-20 00:00:00.000000 ,108.51,110.9,104.25,105.59,2768156.81,2022-04-20 23:59:59.999000 ,297974331.0006,403021,1384535.47,149089810.7735,0
2022-04-21 00:00:00.000000 ,105.58,110.0,99.86,101.78,2671646.36,2022-04-21 23:59:59.999000 ,284134458.7273,369724,1355715.68,144386566.3418,0
2022-04-22 00:00:00.000000 ,101.78,103.55,99.19,100.55,1777613.85,2022-04-22 23:59:59.999000 ,180380786.8659,279122,917521.5,93138052.6849,0
2022-04-23 00:00:00.000000 ,100.55,102.9,98.31,100.63,1081628.14,2022-04-23 23:59:59.999000 ,109466876.3668,196300,554294.34,56117467.7048,0
2022-04-24 00:00:00.000000 ,100.63,102.31,98.55,99.23,1064136.15,2022-04-24 23:59:59.999000 ,106954414.4213,192110,540730.32,54379378.9122,0
2022-04-25 00:00:00.000000 ,99.22,101.59,94.32,100.99,2317293.8,2022-04-25 23:59:59.999000 ,226174939.4707,373292,1207712.66,117951560.4474,0
2022-04-26 00:00:00.000000 ,100.98,101.98,94.61,95.7,1897735.14,2022-04-26 23:59:59.999000 ,187010168.6056,291464,919928.81,90746432.2019,0
2022-04-27 00:00:00.000000 ,95.7,100.79,94.89,98.36,1833742.63,2022-04-27 23:59:59.999000 ,180105223.6554,282775,947330.15,93034632.1618,0
2022-04-28 00:00:00.000000 ,98.35,100.55,96.33,98.24,1849394.04,2022-04-28 23:59:59.999000 ,182594839.5316,300097,934412.18,92271948.7664,0
2022-04-29 00:00:00.000000 ,98.23,98.68,92.35,93.96,1736234.87,2022-04-29 23:59:59.999000 ,166246202.3275,255409,851561.14,81540496.1863,0
2022-04-30 00:00:00.000000 ,93.96,94.95,81.91,84.63,1829537.27,2022-04-30 23:59:59.999000 ,164168373.5793,275849,885089.41,79444869.4264,0
2022-05-01 00:00:00.000000 ,84.63,93.12,84.15,89.68,2353897.93,2022-05-01 23:59:59.999000 ,207825708.0776,366730,1148304.55,101427232.9507,0
2022-05-02 00:00:00.000000 ,89.67,90.89,85.1,87.5,1915805.97,2022-05-02 23:59:59.999000 ,168665929.5505,283822,1007216.44,88738072.361,0
2022-05-03 00:00:00.000000 ,87.49,88.81,84.66,85.86,1562366.45,2022-05-03 23:59:59.999000 ,135931235.1297,200047,817450.09,71135573.8851,0
2022-05-04 00:00:00.000000 ,85.86,93.06,85.47,92.77,2246070.16,2022-05-04 23:59:59.999000 ,198783148.9305,282723,1220227.05,107978749.4093,0
2022-05-05 00:00:00.000000 ,92.77,95.25,81.32,84.52,3311421.92,2022-05-05 23:59:59.999000 ,290368666.4692,434945,1664117.47,146116282.9534,0
2022-05-06 00:00:00.000000 ,84.52,84.84,79.98,81.68,2607225.81,2022-05-06 23:59:59.999000 ,213954688.34,343170,1375844.03,112943733.6942,0
2022-05-07 00:00:00.000000 ,81.67,82.33,77.03,78.86,1906773.25,2022-05-07 23:59:59.999000 ,153609731.6619,220157,986292.57,79507805.7126,0
2022-05-08 00:00:00.000000 ,78.86,79.41,73.69,75.38,2736836.4,2022-05-08 23:59:59.999000 ,210452506.8299,310522,1408749.66,108330759.7197,0
2022-05-09 00:00:00.000000 ,75.39,77.21,61.7,62.16,5846036.682,2022-05-09 23:59:59.999000 ,404836586.308331,714133,2920652.327,202387146.97775,0
2022-05-10 00:00:00.000000 ,62.16,74.03,60.13,66.9,7855041.331,2022-05-10 23:59:59.999000 ,533633557.199898,994845,3947633.24,268321186.5237,0
2022-05-11 00:00:00.000000 ,66.9,68.44,43.17,50.9,11626123.021,2022-05-11 23:59:59.999000 ,655895713.542589,1460193,5649152.28,319526365.07951,0
2022-05-12 00:00:00.000000 ,50.9,54.29,37.37,44.64,13635820.465,2022-05-12 23:59:59.999000 ,615675880.93754,1539677,6752034.03,305291098.5914,0
2022-05-13 00:00:00.000000 ,44.64,56.99,43.83,48.92,8718594.5,2022-05-13 23:59:59.999000 ,445956256.0485,892190,4418335.19,226247557.656,0
2022-05-14 00:00:00.000000 ,48.93,53.91,45.81,52.43,5099487.21,2022-05-14 23:59:59.999000 ,253571501.88,618557,2563154.6,127550033.9987,0
2022-05-15 00:00:00.000000 ,52.43,59.31,49.63,58.83,3885558.77,2022-05-15 23:59:59.999000 ,208778706.7702,477977,1983125.0,106620295.5341,0
2022-05-16 00:00:00.000000 ,58.83,58.83,51.89,53.79,5418221.63,2022-05-16 23:59:59.999000 ,295070394.3347,627274,2688395.31,146538363.4246,0
2022-05-17 00:00:00.000000 ,53.8,58.22,53.04,57.02,4346066.59,2022-05-17 23:59:59.999000 ,242391527.4977,531717,2104357.35,117396352.5847,0
2022-05-18 00:00:00.000000 ,57.01,57.85,49.38,49.93,4470848.03,2022-05-18 23:59:59.999000 ,235605712.6601,517406,2075483.88,109121055.2898,0
2022-05-19 00:00:00.000000 ,49.93,54.09,48.2,52.2,4794335.94,2022-05-19 23:59:59.999000 ,246302390.7366,513106,2409066.2,123781920.4502,0
2022-05-20 00:00:00.000000 ,52.2,53.62,47.81,49.43,4811635.67,2022-05-20 23:59:59.999000 ,245429377.9878,499246,2360367.21,120404388.9083,0
2022-05-21 00:00:00.000000 ,49.42,51.21,48.43,50.31,1969104.94,2022-05-21 23:59:59.999000 ,98299753.259,222550,1028256.66,51344267.3972,0
2022-05-22 00:00:00.000000 ,50.3,53.2,49.69,52.48,2723718.45,2022-05-22 23:59:59.999000 ,140435263.8116,254086,1368446.48,70547777.6607,0
2022-05-23 00:00:00.000000 ,52.48,54.68,48.61,49.17,4201654.88,2022-05-23 23:59:59.999000 ,219973233.886,434398,2070590.5,108475444.1931,0
2022-05-24 00:00:00.000000 ,49.17,50.85,47.1,49.67,3645448.65,2022-05-24 23:59:59.999000 ,179621230.7128,303032,1922334.26,94750753.9196,0
2022-05-25 00:00:00.000000 ,49.67,50.55,47.57,47.98,3294918.76,2022-05-25 23:59:59.999000 ,160613552.1388,248168,1623340.11,79144187.6989,0
2022-05-26 00:00:00.000000 ,47.97,48.66,41.69,43.44,7025986.74,2022-05-26 23:59:59.999000 ,314922743.5919,474015,3359291.62,150573122.7439,0
2022-05-27 00:00:00.000000 ,43.44,43.95,39.93,41.17,7547814.8,2022-05-27 23:59:59.999000 ,315086453.0078,510421,3654355.59,152617780.113,0
2022-05-28 00:00:00.000000 ,41.18,45.08,40.33,44.25,4317517.06,2022-05-28 23:59:59.999000 ,183339589.409,307558,2217878.72,94265083.3996,0
2022-05-29 00:00:00.000000 ,44.24,45.67,41.79,44.98,4628871.1,2022-05-29 23:59:59.999000 ,202572097.5885,299730,2286989.42,100186292.2866,0
2022-05-30 00:00:00.000000 ,44.98,48.39,44.27,47.22,5476313.14,2022-05-30 23:59:59.999000 ,253574633.2647,349733,2803984.13,129876725.2018,0
2022-05-31 00:00:00.000000 ,47.22,48.24,44.56,45.77,4479536.73,2022-05-31 23:59:59.999000 ,207640573.6838,309278,2127982.03,98674635.4257,0
2022-06-01 00:00:00.000000 ,45.78,46.12,39.51,40.11,4778696.94,2022-06-01 23:59:59.999000 ,205803279.5537,336469,2321143.66,99989842.0396,0
2022-06-02 00:00:00.000000 ,40.11,41.65,38.13,40.85,5153870.27,2022-06-02 23:59:59.999000 ,206604815.9131,360847,2686932.09,107735279.1838,0
2022-06-03 00:00:00.000000 ,40.86,41.54,37.63,38.28,4437324.64,2022-06-03 23:59:59.999000 ,172766731.5807,344798,2100892.67,81893764.5822,0
2022-06-04 00:00:00.000000 ,38.28,39.5,35.71,39.0,3736176.79,2022-06-04 23:59:59.999000 ,139577288.6715,265233,1898179.52,70956100.8964,0
2022-06-05 00:00:00.000000 ,39.02,40.22,37.85,38.52,3618511.38,2022-06-05 23:59:59.999000 ,141881168.631,243413,1756086.74,68904461.1256,0
2022-06-06 00:00:00.000000 ,38.53,44.87,38.33,42.39,6823258.3,2022-06-06 23:59:59.999000 ,290291015.6326,488023,3410303.32,144912338.5087,0
2022-06-07 00:00:00.000000 ,42.39,42.8,37.12,39.31,7677286.83,2022-06-07 23:59:59.999000 ,302649368.6022,523590,3884413.95,152954376.948,0
2022-06-08 00:00:00.000000 ,39.32,40.96,38.28,38.83,3988154.3,2022-06-08 23:59:59.999000 ,156635684.2698,283280,2012253.89,79064629.8077,0
2022-06-09 00:00:00.000000 ,38.83,41.97,38.44,39.96,4587327.75,2022-06-09 23:59:59.999000 ,185342283.8484,285547,2186660.8,88273397.4489,0
2022-06-10 00:00:00.000000 ,39.96,40.9,36.8,37.17,4364643.34,2022-06-10 23:59:59.999000 ,168826417.9157,313613,2165683.57,83896463.4823,0
2022-06-11 00:00:00.000000 ,37.17,37.93,33.17,33.93,4638154.317,2022-06-11 23:59:59.999000 ,164203312.634082,300132,2293782.57,81214373.7579,0
2022-06-12 00:00:00.000000 ,33.94,34.5,30.56,30.61,6810748.104,2022-06-12 23:59:59.999000 ,222245784.905825,400837,3329549.13,108692236.98294,0
2022-06-13 00:00:00.000000 ,30.6,31.11,26.05,28.6,13336972.466,2022-06-13 23:59:59.999000 ,372532264.645125,802782,6520919.69,182336265.8086,0
2022-06-14 00:00:00.000000 ,28.59,32.32,25.86,29.59,11437619.27,2022-06-14 23:59:59.999000 ,335148563.73442,671181,5712051.47,167627703.046,0
2022-06-15 00:00:00.000000 ,29.59,34.86,26.79,34.76,12673444.09,2022-06-15 23:59:59.999000 ,376046180.3309,806141,6299581.94,187204432.0969,0
2022-06-16 00:00:00.000000 ,34.75,36.0,29.52,30.12,10418712.66,2022-06-16 23:59:59.999000 ,335024040.421,605517,5210995.29,167584261.3739,0
2022-06-17 00:00:00.000000 ,30.12,32.19,29.26,30.71,6274370.5,2022-06-17 23:59:59.999000 ,195306060.2521,359804,3117542.33,97092456.1104,0
2022-06-18 00:00:00.000000 ,30.72,32.06,27.15,32.02,9330644.34,2022-06-18 23:59:59.999000 ,275582397.1253,555711,4481659.34,132469798.385,0
